"","id_rec","day","system","channel","group","hour","wave","wavename","perc","num","mean","batch"
"911","17","7","3","5","Riv_Ctr","3","1","non probing",8.0372222222222,1,8.0372222222222,"batch_2"
"912","17","7","3","5","Riv_Ctr","3","2","pathway",16.9675,3,5.65583333333333,"batch_2"
"913","17","7","3","5","Riv_Ctr","3","4","salivation phloem",0,0,NA,"batch_2"
"914","17","7","3","5","Riv_Ctr","3","5","phloem feeding",0,0,NA,"batch_2"
"915","17","7","3","5","Riv_Ctr","3","6","penetration difficulties",1.62416666666668,1,1.62416666666668,"batch_2"
"916","17","7","3","5","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"917","17","7","3","5","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"918","17","7","3","5","Riv_Ctr","4","1","non probing",18.4325,10,1.84325,"batch_2"
"919","17","7","3","5","Riv_Ctr","4","2","pathway",67.5775,10,6.75775,"batch_2"
"920","17","7","3","5","Riv_Ctr","4","4","salivation phloem",0,0,NA,"batch_2"
"921","17","7","3","5","Riv_Ctr","4","5","phloem feeding",0,0,NA,"batch_2"
"922","17","7","3","5","Riv_Ctr","4","6","penetration difficulties",0,0,NA,"batch_2"
"923","17","7","3","5","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"924","17","7","3","5","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"925","17","7","3","5","Riv_Ctr","5","1","non probing",6.65055555555531,3,2.21685185185177,"batch_2"
"926","17","7","3","5","Riv_Ctr","5","2","pathway",42.1863888888891,6,7.03106481481486,"batch_2"
"927","17","7","3","5","Riv_Ctr","5","4","salivation phloem",4.51444444444443,2,2.25722222222222,"batch_2"
"928","17","7","3","5","Riv_Ctr","5","5","phloem feeding",0,0,NA,"batch_2"
"929","17","7","3","5","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"930","17","7","3","5","Riv_Ctr","5","7","xylem ingestion",33.9855555555556,1,33.9855555555556,"batch_2"
"931","17","7","3","5","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"932","17","7","3","5","Riv_Ctr","6","1","non probing",0.778611111111047,2,0.389305555555524,"batch_2"
"933","17","7","3","5","Riv_Ctr","6","2","pathway",81.8811111111111,2,40.9405555555556,"batch_2"
"934","17","7","3","5","Riv_Ctr","6","4","salivation phloem",1.70777777777782,1,1.70777777777782,"batch_2"
"935","17","7","3","5","Riv_Ctr","6","5","phloem feeding",0.430555555555543,1,0.430555555555543,"batch_2"
"936","17","7","3","5","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"937","17","7","3","5","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"938","17","7","3","5","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"939","17","7","3","5","Riv_Ctr","7","1","non probing",0,0,NA,"batch_2"
"940","17","7","3","5","Riv_Ctr","7","2","pathway",60.3083333333333,5,12.0616666666667,"batch_2"
"941","17","7","3","5","Riv_Ctr","7","4","salivation phloem",7.61444444444455,5,1.52288888888891,"batch_2"
"942","17","7","3","5","Riv_Ctr","7","5","phloem feeding",1.5291666666667,1,1.5291666666667,"batch_2"
"943","17","7","3","5","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"944","17","7","3","5","Riv_Ctr","7","7","xylem ingestion",28.6988888888888,1,28.6988888888888,"batch_2"
"945","17","7","3","5","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"946","17","7","3","5","Riv_Ctr","8","1","non probing",13.5899999999999,3,4.52999999999997,"batch_2"
"947","17","7","3","5","Riv_Ctr","8","2","pathway",9.98833333333342,3,3.32944444444447,"batch_2"
"948","17","7","3","5","Riv_Ctr","8","4","salivation phloem",0,0,NA,"batch_2"
"949","17","7","3","5","Riv_Ctr","8","5","phloem feeding",0,0,NA,"batch_2"
"950","17","7","3","5","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"951","17","7","3","5","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"952","17","7","3","5","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"953","18","7","1","8","Riv_Ctr","1","1","non probing",6.05083333333334,5,1.21016666666667,"batch_2"
"954","18","7","1","8","Riv_Ctr","1","2","pathway",35.5977777777778,4,8.89944444444444,"batch_2"
"955","18","7","1","8","Riv_Ctr","1","4","salivation phloem",0,0,NA,"batch_2"
"956","18","7","1","8","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"957","18","7","1","8","Riv_Ctr","1","6","penetration difficulties",58.3513888888889,1,58.3513888888889,"batch_2"
"958","18","7","1","8","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"959","18","7","1","8","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"960","18","7","1","8","Riv_Ctr","2","1","non probing",0,0,NA,"batch_2"
"961","18","7","1","8","Riv_Ctr","2","2","pathway",19.3902777777778,2,9.69513888888888,"batch_2"
"962","18","7","1","8","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"963","18","7","1","8","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"964","18","7","1","8","Riv_Ctr","2","6","penetration difficulties",48.7363888888889,1,48.7363888888889,"batch_2"
"965","18","7","1","8","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"966","18","7","1","8","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"967","18","7","1","8","Riv_Ctr","3","1","non probing",0,0,NA,"batch_2"
"968","18","7","1","8","Riv_Ctr","3","2","pathway",3.22166666666665,1,3.22166666666665,"batch_2"
"969","18","7","1","8","Riv_Ctr","3","4","salivation phloem",8.95444444444446,10,0.895444444444446,"batch_2"
"970","18","7","1","8","Riv_Ctr","3","5","phloem feeding",49.7002777777778,10,4.97002777777778,"batch_2"
"971","18","7","1","8","Riv_Ctr","3","6","penetration difficulties",0,0,NA,"batch_2"
"972","18","7","1","8","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"973","18","7","1","8","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"974","18","7","1","8","Riv_Ctr","4","1","non probing",12.5163888888888,4,3.1290972222222,"batch_2"
"975","18","7","1","8","Riv_Ctr","4","2","pathway",63.7302777777778,8,7.96628472222222,"batch_2"
"976","18","7","1","8","Riv_Ctr","4","4","salivation phloem",10.0558333333334,6,1.67597222222223,"batch_2"
"977","18","7","1","8","Riv_Ctr","4","5","phloem feeding",12.6661111111111,2,6.33305555555556,"batch_2"
"978","18","7","1","8","Riv_Ctr","4","6","penetration difficulties",0,0,NA,"batch_2"
"979","18","7","1","8","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"980","18","7","1","8","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"981","18","7","1","8","Riv_Ctr","5","1","non probing",2.58416666666667,1,2.58416666666667,"batch_2"
"982","18","7","1","8","Riv_Ctr","5","2","pathway",64.4630555555556,1,64.4630555555556,"batch_2"
"983","18","7","1","8","Riv_Ctr","5","4","salivation phloem",0,0,NA,"batch_2"
"984","18","7","1","8","Riv_Ctr","5","5","phloem feeding",0,0,NA,"batch_2"
"985","18","7","1","8","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"986","18","7","1","8","Riv_Ctr","5","7","xylem ingestion",0,0,NA,"batch_2"
"987","18","7","1","8","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"988","18","7","1","8","Riv_Ctr","6","1","non probing",1.30305555555556,1,1.30305555555556,"batch_2"
"989","18","7","1","8","Riv_Ctr","6","2","pathway",51.1158333333333,1,51.1158333333333,"batch_2"
"990","18","7","1","8","Riv_Ctr","6","4","salivation phloem",1.00166666666676,1,1.00166666666676,"batch_2"
"991","18","7","1","8","Riv_Ctr","6","5","phloem feeding",22.4452777777777,1,22.4452777777777,"batch_2"
"992","18","7","1","8","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"993","18","7","1","8","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"994","18","7","1","8","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"995","18","7","1","8","Riv_Ctr","7","1","non probing",0,0,NA,"batch_2"
"996","18","7","1","8","Riv_Ctr","7","2","pathway",0,0,NA,"batch_2"
"997","18","7","1","8","Riv_Ctr","7","4","salivation phloem",0,0,NA,"batch_2"
"998","18","7","1","8","Riv_Ctr","7","5","phloem feeding",100,1,100,"batch_2"
"999","18","7","1","8","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"1000","18","7","1","8","Riv_Ctr","7","7","xylem ingestion",0,0,NA,"batch_2"
"1001","18","7","1","8","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"1002","18","7","1","8","Riv_Ctr","8","1","non probing",0,0,NA,"batch_2"
"1003","18","7","1","8","Riv_Ctr","8","2","pathway",0,0,NA,"batch_2"
"1004","18","7","1","8","Riv_Ctr","8","4","salivation phloem",0,0,NA,"batch_2"
"1005","18","7","1","8","Riv_Ctr","8","5","phloem feeding",100,1,100,"batch_2"
"1006","18","7","1","8","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"1007","18","7","1","8","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"1008","18","7","1","8","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"1009","19","7","1","2","Riv_Ctr","1","1","non probing",6.48583333333333,2,3.24291666666667,"batch_2"
"1010","19","7","1","2","Riv_Ctr","1","2","pathway",59.0141666666667,4,14.7535416666667,"batch_2"
"1011","19","7","1","2","Riv_Ctr","1","4","salivation phloem",4.30694444444443,2,2.15347222222222,"batch_2"
"1012","19","7","1","2","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"1013","19","7","1","2","Riv_Ctr","1","6","penetration difficulties",30.1930555555555,1,30.1930555555555,"batch_2"
"1014","19","7","1","2","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"1015","19","7","1","2","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"1016","19","7","1","2","Riv_Ctr","2","1","non probing",0,0,NA,"batch_2"
"1017","19","7","1","2","Riv_Ctr","2","2","pathway",0,0,NA,"batch_2"
"1018","19","7","1","2","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"1019","19","7","1","2","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"1020","19","7","1","2","Riv_Ctr","2","6","penetration difficulties",100,1,100,"batch_2"
"1021","19","7","1","2","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"1022","19","7","1","2","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"1023","19","7","1","2","Riv_Ctr","3","1","non probing",9.36611111111105,6,1.56101851851851,"batch_2"
"1024","19","7","1","2","Riv_Ctr","3","2","pathway",70.783888888889,10,7.0783888888889,"batch_2"
"1025","19","7","1","2","Riv_Ctr","3","4","salivation phloem",7.96361111111111,6,1.32726851851852,"batch_2"
"1026","19","7","1","2","Riv_Ctr","3","5","phloem feeding",4.52805555555557,2,2.26402777777778,"batch_2"
"1027","19","7","1","2","Riv_Ctr","3","6","penetration difficulties",0,0,NA,"batch_2"
"1028","19","7","1","2","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"1029","19","7","1","2","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"1030","19","7","1","2","Riv_Ctr","4","1","non probing",33.6527777777778,12,2.80439814814815,"batch_2"
"1031","19","7","1","2","Riv_Ctr","4","2","pathway",60.1891666666667,13,4.6299358974359,"batch_2"
"1032","19","7","1","2","Riv_Ctr","4","4","salivation phloem",5.84194444444445,1,5.84194444444445,"batch_2"
"1033","19","7","1","2","Riv_Ctr","4","5","phloem feeding",0,0,NA,"batch_2"
"1034","19","7","1","2","Riv_Ctr","4","6","penetration difficulties",0,0,NA,"batch_2"
"1035","19","7","1","2","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"1036","19","7","1","2","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"1037","19","7","1","2","Riv_Ctr","5","1","non probing",36.8116666666668,13,2.83166666666668,"batch_2"
"1038","19","7","1","2","Riv_Ctr","5","2","pathway",60.8441666666665,14,4.34601190476189,"batch_2"
"1039","19","7","1","2","Riv_Ctr","5","4","salivation phloem",0,0,NA,"batch_2"
"1040","19","7","1","2","Riv_Ctr","5","5","phloem feeding",0,0,NA,"batch_2"
"1041","19","7","1","2","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"1042","19","7","1","2","Riv_Ctr","5","7","xylem ingestion",0,0,NA,"batch_2"
"1043","19","7","1","2","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"1044","19","7","1","2","Riv_Ctr","6","1","non probing",12.8777777777774,9,1.43086419753083,"batch_2"
"1045","19","7","1","2","Riv_Ctr","6","2","pathway",75.9477777777781,12,6.32898148148151,"batch_2"
"1046","19","7","1","2","Riv_Ctr","6","4","salivation phloem",10.475,3,3.49166666666668,"batch_2"
"1047","19","7","1","2","Riv_Ctr","6","5","phloem feeding",0,0,NA,"batch_2"
"1048","19","7","1","2","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"1049","19","7","1","2","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"1050","19","7","1","2","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"1051","19","7","1","2","Riv_Ctr","7","1","non probing",14.0658333333334,5,2.81316666666669,"batch_2"
"1052","19","7","1","2","Riv_Ctr","7","2","pathway",50.4213888888889,8,6.30267361111111,"batch_2"
"1053","19","7","1","2","Riv_Ctr","7","4","salivation phloem",6.63027777777766,3,2.21009259259255,"batch_2"
"1054","19","7","1","2","Riv_Ctr","7","5","phloem feeding",0,0,NA,"batch_2"
"1055","19","7","1","2","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"1056","19","7","1","2","Riv_Ctr","7","7","xylem ingestion",0,0,NA,"batch_2"
"1057","19","7","1","2","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"1058","19","7","1","2","Riv_Ctr","8","1","non probing",0,0,NA,"batch_2"
"1059","19","7","1","2","Riv_Ctr","8","2","pathway",21.4491666666667,4,5.36229166666667,"batch_2"
"1060","19","7","1","2","Riv_Ctr","8","4","salivation phloem",11.0616666666668,6,1.84361111111113,"batch_2"
"1061","19","7","1","2","Riv_Ctr","8","5","phloem feeding",57.3652777777777,3,19.1217592592592,"batch_2"
"1062","19","7","1","2","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"1063","19","7","1","2","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"1064","19","7","1","2","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"1065","20","6","3","1","Riv_Ctr","1","1","non probing",45.8475,13,3.52673076923077,"batch_2"
"1066","20","6","3","1","Riv_Ctr","1","2","pathway",54.1525,12,4.51270833333333,"batch_2"
"1067","20","6","3","1","Riv_Ctr","1","4","salivation phloem",0,0,NA,"batch_2"
"1068","20","6","3","1","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"1069","20","6","3","1","Riv_Ctr","1","6","penetration difficulties",0,0,NA,"batch_2"
"1070","20","6","3","1","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"1071","20","6","3","1","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"1072","20","6","3","1","Riv_Ctr","2","1","non probing",4.16138888888888,4,1.04034722222222,"batch_2"
"1073","20","6","3","1","Riv_Ctr","2","2","pathway",78.3775,8,9.7971875,"batch_2"
"1074","20","6","3","1","Riv_Ctr","2","4","salivation phloem",7.32777777777775,6,1.22129629629629,"batch_2"
"1075","20","6","3","1","Riv_Ctr","2","5","phloem feeding",0.618333333333349,2,0.309166666666674,"batch_2"
"1076","20","6","3","1","Riv_Ctr","2","6","penetration difficulties",0,0,NA,"batch_2"
"1077","20","6","3","1","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"1078","20","6","3","1","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"1079","20","6","3","1","Riv_Ctr","3","1","non probing",49.0066666666666,9,5.44518518518518,"batch_2"
"1080","20","6","3","1","Riv_Ctr","3","2","pathway",43.7411111111112,9,4.86012345679013,"batch_2"
"1081","20","6","3","1","Riv_Ctr","3","4","salivation phloem",0,0,NA,"batch_2"
"1082","20","6","3","1","Riv_Ctr","3","5","phloem feeding",0,0,NA,"batch_2"
"1083","20","6","3","1","Riv_Ctr","3","6","penetration difficulties",0,0,NA,"batch_2"
"1084","20","6","3","1","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"1085","20","6","3","1","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"1086","20","6","3","1","Riv_Ctr","4","1","non probing",6.41888888888886,1,6.41888888888886,"batch_2"
"1087","20","6","3","1","Riv_Ctr","4","2","pathway",44.6880555555556,2,22.3440277777778,"batch_2"
"1088","20","6","3","1","Riv_Ctr","4","4","salivation phloem",3.42972222222225,2,1.71486111111112,"batch_2"
"1089","20","6","3","1","Riv_Ctr","4","5","phloem feeding",21.5730555555555,1,21.5730555555555,"batch_2"
"1090","20","6","3","1","Riv_Ctr","4","6","penetration difficulties",0,0,NA,"batch_2"
"1091","20","6","3","1","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"1092","20","6","3","1","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"1093","20","6","3","1","Riv_Ctr","5","1","non probing",0,0,NA,"batch_2"
"1094","20","6","3","1","Riv_Ctr","5","2","pathway",0,0,NA,"batch_2"
"1095","20","6","3","1","Riv_Ctr","5","4","salivation phloem",0,0,NA,"batch_2"
"1096","20","6","3","1","Riv_Ctr","5","5","phloem feeding",100,1,100,"batch_2"
"1097","20","6","3","1","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"1098","20","6","3","1","Riv_Ctr","5","7","xylem ingestion",0,0,NA,"batch_2"
"1099","20","6","3","1","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"1100","20","6","3","1","Riv_Ctr","6","1","non probing",0,0,NA,"batch_2"
"1101","20","6","3","1","Riv_Ctr","6","2","pathway",0,0,NA,"batch_2"
"1102","20","6","3","1","Riv_Ctr","6","4","salivation phloem",0,0,NA,"batch_2"
"1103","20","6","3","1","Riv_Ctr","6","5","phloem feeding",100,1,100,"batch_2"
"1104","20","6","3","1","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"1105","20","6","3","1","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"1106","20","6","3","1","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"1107","20","6","3","1","Riv_Ctr","7","1","non probing",6.14750000000006,2,3.07375000000003,"batch_2"
"1108","20","6","3","1","Riv_Ctr","7","2","pathway",4.60999999999994,2,2.30499999999997,"batch_2"
"1109","20","6","3","1","Riv_Ctr","7","4","salivation phloem",0,0,NA,"batch_2"
"1110","20","6","3","1","Riv_Ctr","7","5","phloem feeding",0,0,NA,"batch_2"
"1111","20","6","3","1","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"1112","20","6","3","1","Riv_Ctr","7","7","xylem ingestion",0,0,NA,"batch_2"
"1113","20","6","3","1","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"1114","20","6","3","1","Riv_Ctr","8","1","non probing",8.33250000000012,4,2.08312500000003,"batch_2"
"1115","20","6","3","1","Riv_Ctr","8","2","pathway",88.4294444444443,5,17.6858888888889,"batch_2"
"1116","20","6","3","1","Riv_Ctr","8","4","salivation phloem",0,0,NA,"batch_2"
"1117","20","6","3","1","Riv_Ctr","8","5","phloem feeding",0,0,NA,"batch_2"
"1118","20","6","3","1","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"1119","20","6","3","1","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"1120","20","6","3","1","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"1121","21","6","1","3","Riv_Ctr","1","1","non probing",18.7622222222222,14,1.34015873015873,"batch_2"
"1122","21","6","1","3","Riv_Ctr","1","2","pathway",81.2377777777778,14,5.80269841269841,"batch_2"
"1123","21","6","1","3","Riv_Ctr","1","4","salivation phloem",0,0,NA,"batch_2"
"1124","21","6","1","3","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"1125","21","6","1","3","Riv_Ctr","1","6","penetration difficulties",0,0,NA,"batch_2"
"1126","21","6","1","3","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"1127","21","6","1","3","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"1128","21","6","1","3","Riv_Ctr","2","1","non probing",1.61972222222223,2,0.809861111111114,"batch_2"
"1129","21","6","1","3","Riv_Ctr","2","2","pathway",1.58888888888889,2,0.794444444444444,"batch_2"
"1130","21","6","1","3","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"1131","21","6","1","3","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"1132","21","6","1","3","Riv_Ctr","2","6","penetration difficulties",0,0,NA,"batch_2"
"1133","21","6","1","3","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"1134","21","6","1","3","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"1135","21","6","1","3","Riv_Ctr","3","1","non probing",7.69249999999992,6,1.28208333333332,"batch_2"
"1136","21","6","1","3","Riv_Ctr","3","2","pathway",32.6705555555556,6,5.4450925925926,"batch_2"
"1137","21","6","1","3","Riv_Ctr","3","4","salivation phloem",0,0,NA,"batch_2"
"1138","21","6","1","3","Riv_Ctr","3","5","phloem feeding",0,0,NA,"batch_2"
"1139","21","6","1","3","Riv_Ctr","3","6","penetration difficulties",59.0047222222222,1,59.0047222222222,"batch_2"
"1140","21","6","1","3","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"1141","21","6","1","3","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"1142","21","6","1","3","Riv_Ctr","4","1","non probing",0,0,NA,"batch_2"
"1143","21","6","1","3","Riv_Ctr","4","2","pathway",0,0,NA,"batch_2"
"1144","21","6","1","3","Riv_Ctr","4","4","salivation phloem",0,0,NA,"batch_2"
"1145","21","6","1","3","Riv_Ctr","4","5","phloem feeding",0,0,NA,"batch_2"
"1146","21","6","1","3","Riv_Ctr","4","6","penetration difficulties",100,1,100,"batch_2"
"1147","21","6","1","3","Riv_Ctr","4","7","xylem ingestion",0,0,NA,"batch_2"
"1148","21","6","1","3","Riv_Ctr","4","3","3",0,0,NA,"batch_2"
"1149","21","6","1","3","Riv_Ctr","5","1","non probing",7.77611111111104,5,1.55522222222221,"batch_2"
"1150","21","6","1","3","Riv_Ctr","5","2","pathway",63.4755555555556,8,7.93444444444445,"batch_2"
"1151","21","6","1","3","Riv_Ctr","5","4","salivation phloem",9.05638888888888,3,3.01879629629629,"batch_2"
"1152","21","6","1","3","Riv_Ctr","5","5","phloem feeding",7.28722222222226,1,7.28722222222226,"batch_2"
"1153","21","6","1","3","Riv_Ctr","5","6","penetration difficulties",0,0,NA,"batch_2"
"1154","21","6","1","3","Riv_Ctr","5","7","xylem ingestion",0,0,NA,"batch_2"
"1155","21","6","1","3","Riv_Ctr","5","3","3",0,0,NA,"batch_2"
"1156","21","6","1","3","Riv_Ctr","6","1","non probing",0,0,NA,"batch_2"
"1157","21","6","1","3","Riv_Ctr","6","2","pathway",0,0,NA,"batch_2"
"1158","21","6","1","3","Riv_Ctr","6","4","salivation phloem",0,0,NA,"batch_2"
"1159","21","6","1","3","Riv_Ctr","6","5","phloem feeding",100,1,100,"batch_2"
"1160","21","6","1","3","Riv_Ctr","6","6","penetration difficulties",0,0,NA,"batch_2"
"1161","21","6","1","3","Riv_Ctr","6","7","xylem ingestion",0,0,NA,"batch_2"
"1162","21","6","1","3","Riv_Ctr","6","3","3",0,0,NA,"batch_2"
"1163","21","6","1","3","Riv_Ctr","7","1","non probing",14.4352777777778,10,1.44352777777778,"batch_2"
"1164","21","6","1","3","Riv_Ctr","7","2","pathway",84.8397222222222,11,7.71270202020202,"batch_2"
"1165","21","6","1","3","Riv_Ctr","7","4","salivation phloem",0,0,NA,"batch_2"
"1166","21","6","1","3","Riv_Ctr","7","5","phloem feeding",0,0,NA,"batch_2"
"1167","21","6","1","3","Riv_Ctr","7","6","penetration difficulties",0,0,NA,"batch_2"
"1168","21","6","1","3","Riv_Ctr","7","7","xylem ingestion",0,0,NA,"batch_2"
"1169","21","6","1","3","Riv_Ctr","7","3","3",0,0,NA,"batch_2"
"1170","21","6","1","3","Riv_Ctr","8","1","non probing",7.56277777777768,8,0.94534722222221,"batch_2"
"1171","21","6","1","3","Riv_Ctr","8","2","pathway",81.2408333333335,8,10.1551041666667,"batch_2"
"1172","21","6","1","3","Riv_Ctr","8","4","salivation phloem",0,0,NA,"batch_2"
"1173","21","6","1","3","Riv_Ctr","8","5","phloem feeding",0,0,NA,"batch_2"
"1174","21","6","1","3","Riv_Ctr","8","6","penetration difficulties",0,0,NA,"batch_2"
"1175","21","6","1","3","Riv_Ctr","8","7","xylem ingestion",0,0,NA,"batch_2"
"1176","21","6","1","3","Riv_Ctr","8","3","3",0,0,NA,"batch_2"
"1177","22","5","3","1","Riv_Ctr","1","1","non probing",48.9505555555555,12,4.07921296296296,"batch_2"
"1178","22","5","3","1","Riv_Ctr","1","2","pathway",51.0494444444445,11,4.64085858585859,"batch_2"
"1179","22","5","3","1","Riv_Ctr","1","4","salivation phloem",0,0,NA,"batch_2"
"1180","22","5","3","1","Riv_Ctr","1","5","phloem feeding",0,0,NA,"batch_2"
"1181","22","5","3","1","Riv_Ctr","1","6","penetration difficulties",0,0,NA,"batch_2"
"1182","22","5","3","1","Riv_Ctr","1","7","xylem ingestion",0,0,NA,"batch_2"
"1183","22","5","3","1","Riv_Ctr","1","3","3",0,0,NA,"batch_2"
"1184","22","5","3","1","Riv_Ctr","2","1","non probing",35.9152777777778,8,4.48940972222223,"batch_2"
"1185","22","5","3","1","Riv_Ctr","2","2","pathway",57.2355555555555,9,6.3595061728395,"batch_2"
"1186","22","5","3","1","Riv_Ctr","2","4","salivation phloem",0,0,NA,"batch_2"
"1187","22","5","3","1","Riv_Ctr","2","5","phloem feeding",0,0,NA,"batch_2"
"1188","22","5","3","1","Riv_Ctr","2","6","penetration difficulties",0,0,NA,"batch_2"
"1189","22","5","3","1","Riv_Ctr","2","7","xylem ingestion",0,0,NA,"batch_2"
"1190","22","5","3","1","Riv_Ctr","2","3","3",0,0,NA,"batch_2"
"1191","22","5","3","1","Riv_Ctr","3","1","non probing",33.2194444444444,5,6.64388888888887,"batch_2"
"1192","22","5","3","1","Riv_Ctr","3","2","pathway",20.1122222222223,5,4.02244444444446,"batch_2"
"1193","22","5","3","1","Riv_Ctr","3","4","salivation phloem",9.30583333333336,5,1.86116666666667,"batch_2"
"1194","22","5","3","1","Riv_Ctr","3","5","phloem feeding",8.64638888888886,5,1.72927777777777,"batch_2"
"1195","22","5","3","1","Riv_Ctr","3","6","penetration difficulties",0,0,NA,"batch_2"
"1196","22","5","3","1","Riv_Ctr","3","7","xylem ingestion",0,0,NA,"batch_2"
"1197","22","5","3","1","Riv_Ctr","3","3","3",0,0,NA,"batch_2"
"1198","22","5","3","1","Riv_Ctr","4","1","non probing",0,0,NA,"batch_2"
"1199","22","5","3","1","Riv_Ctr","4","2","pathway",0,0,NA,"batch_2"
"1200","22","5","3","1","Riv_Ctr","4","4","salivation phloem",0,0,NA,"batch_2"
"1201","22","5","3","1","Riv_Ctr","4","5","phloem feeding",100,1,100,"batch_2"
